record_id,pubmed_id,year,title,journal,themes,subthemes,is_meta,in_substantive_corpus,admin_ics,cofunding_ics,tag_evidence_summary
3170,41758174,2026,"Integrating Polygenic Scores with Clinical, Lifestyle, and Social Risk Factors to Improve Heart Failure Risk Prediction",Pacific Symposium on Biocomputing. Pacific Symposium on Biocomputing,1;2;3;4;5;6;7;10,,false,true,,,1:hypertension|heart failure|atrial fibrillation|aortic stenosis|T2D|obesity|HDL|cholesterol|blood pressure|LDL|aortic|BMI|diabetes|CAD|atherosclerosis|lipid|heart disease|cardiovascular disease|CVD|cardiovascular|hyperlipidemia|ischemic heart; 2:GWAS|WGS|polygenic score|genomics|genotype|SNP|genomic|genome-wide association|whole genome sequencing|genome-wide|ancestry|genetic risk|association study|gnomAD|heritability|polygenic; 3:PhecodeX|electronic health record|ICD|risk prediction|ICD-10|missing data|F1 score|EHR|interpretability|feature selection|model performance; 4:bipolar disorder|schizophrenia|smoking|bipolar; 5:breast cancer|cancer; 6:deprivation|education level|SDOH|food insecurity|income|neighborhood|housing; 7:physical activity|sedentary; 10:hereditary|Mendelian
3171,41755704,2026,Matching heterogeneous cohorts by projected principal components reveals two novel Alzheimer's disease-associated genes in the Hispanic population,Alzheimer's & Dementia : The Journal of the Alzheimer's Association,2;3;4;6;11;14,,false,true,,,2:PRS|REGENIE|GWAS|WGS|genomics|GWAS summary|genotype|locus|SNP|genomic|genome-wide association|rare variant|whole genome sequencing|genetic variant|genome-wide|ancestry|association study|common variant|haplotype|association studies|genetic ancestry|genetic association|loci|single nucleotide polymorphism; 3:ICD|clustering|data quality; 4:pain|stress; 6:African American|Latino|underrepresented|Hispanic; 11:Alzheimer|dementia|APOE|mild cognitive impairment|Parkinson|Alzheimer's|cognitive impairment; 14:amyotrophic lateral sclerosis|amyotrophic lateral|neurological
3173,41761698,2026,Association of genetic risk and physical activity with incident type 2 diabetes,The Journal of Clinical Endocrinology and Metabolism,1;2;7,,false,true,,,1:type 2 diabetes|diabetes; 2:polygenic score|genomic|genetic risk|polygenic; 7:wearable|physical activity|wearable device
3174,41759260,2026,Step counts over time with the burden of 105 non-communicable diseases in older adults from the All of Us Research Program,Archives of Gerontology and Geriatrics,1;7;11,,false,true,,,1:diabetes|cardiovascular disease|cardiovascular; 7:Fitbit|wearable|wearable device; 11:older adults
3175,41767546,2026,"Oropharyngeal Dysphagia in Parkinson's Disease: An Analysis of Prevalence, Swallow Therapy Utilization, and Complication Rates",Laryngoscope Investigative Otolaryngology,1;3;6;11;14,,false,true,,,1:stroke; 3:ICD|ICD-10|EHR; 6:education level|uninsured|income|Hispanic; 11:Parkinson's disease|Parkinson; 14:stroke|neurological
3176,41775977,2026,Post-traumatic stress disorder and social determinants of health among individuals with cancer: association with healthcare utilization and outcomes in the All of Us Research Program,Journal of Cancer Survivorship : Research and Practice,4;5;6,,false,true,,,4:PTSD|post-traumatic stress|well-being|mental health|stress; 5:cancer survivors|cancer|survivorship; 6:social determinants of health|equity
3177,41775701,2026,Higher lithium exposure in groundwater is associated with reduced stroke incidence and mortality,International Journal of Stroke : Official Journal of the International Stroke Society,1;14,14.2-stroke-cerebro,false,true,,,1:stroke; 14:stroke
3178,41779414,2026,Management and Consequences of Genotype-Positive Familial Hypercholesterolemia,JAMA Cardiology,1;2;10;14,,false,true,,,1:stroke|cholesterol|coronary|LDL|lipid|cardiovascular disease|cardiovascular; 2:whole-genome sequencing|genotype; 10:familial hypercholesterolemia; 14:stroke
3179,41779392,2026,"Loneliness, Anxiety Symptoms, Depressive Symptoms, and Suicidal Ideation in the All of Us Dataset",JAMA Network Open,4;6;7;11,,false,true,,,4:depression|anxiety|loneliness|suicidal ideation|cognitive behavioral|substance use|mental health|anxiety disorder|depressive|psychological|ketamine|suicide|mindfulness; 6:transgender|American Indian|African American|Latino|racial and ethnic|race and ethnicity|Hispanic; 7:wearable; 11:dementia|older adults
3180,41795035,2026,Development and validation of a trans-ancestry polygenic risk score for type 1 diabetes,Diabetologia,1;2;3;6;15;17,,false,true,,,1:diabetes|type 1 diabetes; 2:PRS|polygenic risk score|GWAS|multi-ancestry|WGS|genomics|genomic|genome-wide association|whole genome sequencing|genome-wide|ancestry|imputation|genetic risk|association studies|loci|heritability|polygenic; 3:AUC|F1 score; 6:African American|Hispanic; 15:perinatal; 17:advisory board|ethics|toolkit
3181,41794081,2026,Scalable discovery and validation of order-specific electronic health record event trajectories for interpretable adverse-outcome risk estimation,Journal of Biomedical Informatics,3,,false,true,,,3:electronic health record|interpretability|machine learning
3182,41776519,2026,Application of intersectionality framework and area-level indicators in machine learning analysis of depression disparities in all of us research program data,BMC Public Health,3;4;6;8,,false,true,,,3:clustering|EHR|machine learning; 4:depression|bipolar disorder|major depressive disorder|well-being|psychosocial|mental health|bipolar|depressive|stress; 6:health disparities|social determinants of health|deprivation|SDOH|food insecurity|equity|socioeconomic|disparities|income|neighborhood|minority|discrimination|Hispanic|housing; 8:COVID-19
3183,41801273,2026,Electronic Health Record-Linked Biobank Expansion Reveals Global Health Inequities,Annual Review of Biomedical Data Science,3;8,,false,true,,,3:electronic health record|EHR; 8:tuberculosis
3184,41800596,2026,Leveraging pleiotropy to improve genetic risk prediction across diseases,Genetics in Medicine : Official Journal of the American College of Medical Genetics,1;2;3,,false,true,,,1:obesity|CKD|diabetes|kidney disease; 2:GWAS|GWAS summary|genetic risk|polygenic; 3:AUC|clustering|risk prediction
3186,41811315,2026,Precision Diagnosis in APOL1 Kidney Disease With the p.N264K M1 Protective Variant,JAMA Network Open,1;2;3;9;10,,false,true,,,1:hypertension|proteinuria|glomerular|diabetic|CKD|nephropathy|diabetes|kidney disease; 2:genomics|genotype|ancestry|haplotype|genetic ancestry|exome|exome sequencing; 3:phenotyping algorithm|electronic health record|ICD|random forest|ICD-10|EHR|machine learning; 9:lupus|sarcoidosis|systemic lupus|vasculitis; 10:incomplete penetrance|Mendelian|penetrance
3187,41810985,2026,Barriers to Health Care Access and Use among Racial and Ethnic Minorities with Renal Cell Carcinoma,Urology Practice,1;5;6,,false,true,,,1:renal; 5:carcinoma|oncology|renal cell; 6:health literacy|minorities|equity|racial and ethnic|socioeconomic|disparities|Black patients|income|minority|Hispanic
3188,41804899,2026,Defining Spiritual Wellbeing in Survivors of Stroke: A Convergent Parallel Mixed Methods Study,Journal of the American Heart Association,1;3;4;6;14;17,14.2-stroke-cerebro,false,true,,,1:stroke; 3:data integration|cohort builder|ICD; 4:depression|anxiety|wellbeing|psychological|mindfulness; 6:SDOH|Latino|socioeconomic|income|Hispanic; 14:subarachnoid hemorrhage|stroke|intracerebral hemorrhage; 17:trust|focus group|informed consent|recruitment
3189,41810111,2026,Metabolic Risk Factors and Clinical Presentations of Metabolic Dysfunction-associated Steatotic Liver Disease Using Data from the I(content=['All of Us']) Research Program,Journal of Clinical and Translational Hepatology,1;3;5;6;13,,false,true,,,1:T2DM|hypertension|hepatocellular carcinoma|type 2 diabetes|MASLD|obesity|cirrhosis|coronary|BMI|fatty liver|diabetes|CAD|type 1 diabetes|hyperlipidemia|MASH|myocardial infarction|cardiac; 3:AoU Researcher Workbench|Researcher Workbench|electronic health record|ICD|workbench|EHR|SNOMED; 5:carcinoma|hepatocellular carcinoma|hepatocellular; 6:African American|Latino|underrepresented|race and ethnicity|Hispanic; 13:obstructive sleep apnea|sleep apnea|OSA
3190,41822200,2026,Assessing data quality of rheumatoid and psoriatic arthritis patients in the All of Us Research Program,JAMIA Open,3;9,,false,true,,,3:electronic health record|ICD|OMOP|EHR|data quality|SNOMED; 9:psoriatic arthritis|autoimmune disease|RA|autoimmune
3191,41809919,2025,Atopic Comorbidities Associated With Chronic Spontaneous Urticaria: A Case-Control Analysis of the All of Us Research Program,JEADV Clinical Practice,3;6;9;12;13;17;18,,false,true,,,3:electronic health record|SNOMED; 6:underrepresented groups|socioeconomic|underrepresented; 9:lupus|systemic lupus|rheumatoid arthritis|RA|SLE|autoimmune; 12:dermatitis|atopic dermatitis|urticaria; 13:asthma; 17:outreach|ethics; 18:allergic rhinitis|rhinitis
3192,41819535,2026,Ozone and risk of chronic obstructive pulmonary disease in the united states: demographic insights from the all of us research program,The European Respiratory Journal,3;6;13;19,,false,true,,,3:ICD|ICD-10|EHR|SNOMED; 6:African American|income|Hispanic; 13:COPD|pulmonary|chronic obstructive; 19:PM2.5|particulate matter
3193,41807852,2026,Time to Treatment Discontinuation and Cost Effectiveness of Third-Line Therapies in Advanced Colorectal Cancer: Real-World Evidence from the NIH All of Us Research Program,Drugs - Real World Outcomes,2;3;5;6;7,,false,true,,,2:genomics|genomic; 3:OMOP|EHR; 5:colorectal cancer|oncology|cancer|immunotherapy|colorectal|checkpoint inhibitor|metastatic; 6:social determinants of health|underrepresented|minority; 7:wearable
3194,41790796,2026,Social determinants of healthy aging: An investigation using the all of us cohort,PloS One,3;4;6;11,,false,true,,,3:explainability|OMOP|F1 score|EHR|gradient boosting|predictive model|XGBoost|interpretability|machine learning|model performance; 4:well-being|substance use|smoking|stress; 6:underrepresented groups|social determinants of health|disparity|SDOH|racial and ethnic|underrepresented|disparities|neighborhood|minority|Hispanic; 11:aging|healthy aging|geriatric|older adults
3195,41791678,2026,Fuchs' Endothelial Corneal Dystrophy and Cardiometabolic Comorbidities,Ophthalmology,1,,false,true,,,1:cardiometabolic
3196,41791445,2026,Wearable-derived REM sleep as a modifiable risk factor for cardiovascular disease: A multimodal prediction model in the All of Us Research Program,Progress in Cardiovascular Diseases,1;3;7,,false,true,,,1:cardiovascular disease|CVD|cardiovascular; 3:electronic health record|risk prediction|XGBoost|model performance; 7:Fitbit|wearable|sleep duration
3197,41832425,2026,Beyond the bowel: novel comorbidity patterns in inflammatory bowel disease from the all of us research program,BMC Gastroenterology,1;2;3;4;6;9;12;14;15;17,,false,true,,,1:obesity|kidney stone|carotid|aneurysm|renal|cardiovascular|myocardial infarction; 2:Mendelian randomization; 3:Researcher Workbench|clustering|workbench|OMOP|missing data|EHR|case definition; 4:mental health|smoking; 6:health disparities|African American|minorities|equity|socioeconomic|underrepresented|disparities|income; 9:lupus|systemic lupus|IBD|inflammatory bowel disease|Crohn's disease|ulcerative colitis|Crohn|autoimmune|psoriasis; 12:dermatitis|contact dermatitis|dermatologic|psoriasis; 14:epilepsy|neurological; 15:pregnancy|maternal; 17:informed consent|library
3283,41833853,2026,Sociodemographic Patterns and Associations between Perceived Healthcare Discrimination and Pain Severity in the All of Us Research Program,The Journal of Pain,4;6,,false,true,,,4:pain; 6:equity|socioeconomic|disparities|income|marginalized|discrimination
3284,41833577,2026,Shared genetic architecture between sleep traits and cardiometabolic diseases,EBioMedicine,1;2;3;11;13;14;17,,false,true,,,1:stroke|venous thromboembolism|hypertension|heart failure|atrial fibrillation|type 2 diabetes|T2D|obesity|HDL|thromboembolism|coronary|blood pressure|cardiometabolic|ventricular|BMI|diabetes|CAD|lipid|heart disease|cardiovascular|cardiac; 2:GWAS|multi-ancestry|genomics|GWAS summary|locus|SNP|genome-wide association|genome-wide|ancestry|association study|association studies|loci; 3:ICD|OMOP|EHR|SNOMED; 11:APOE; 13:insomnia|OSA; 14:stroke; 17:data sharing|informed consent|ethics
3285,41833242,2026,Multiple sclerosis in the All of Us Research Program: Prevalence and associated demographic and geographic characteristics,Multiple Sclerosis and Related Disorders,9;14,,false,true,,,9:multiple sclerosis|MS; 14:multiple sclerosis
3300,41603044,2026,Genetic Architecture of N-Terminal Pro-B-Type Natriuretic Peptide in a Multiancestry Study Population,Circulation. Genomic and Precision Medicine,1;2;14,,false,true,,,1:stroke|heart failure|blood pressure|cardiometabolic|lipid; 2:transcriptome-wide|rare variant|whole genome sequencing|association studies|loci|heritability|multiancestry; 14:stroke
3301,41595560,2025,Association Between Sleep Apnea and Dry Eye Disease in the All-of-Us Program,Biomedicines,1;3;4;6;13;18,,false,true,,,1:hypertension|obesity|cardiometabolic|diabetes|cardiovascular disease|cardiovascular|hyperlipidemia; 3:EHR|SNOMED; 4:smoking|stress; 6:Latino|underrepresented|race and ethnicity|Hispanic; 13:obstructive sleep apnea|sleep apnea|OSA; 18:eye disease
3302,41592945,2026,"Amblyopia and adult health: a comprehensive analysis of long-term systemic, sensory and mental health comorbidities in a national cohort",The British Journal of Ophthalmology,1;3;4;7,,false,true,,,1:type 2 diabetes|obesity|cardiometabolic|diabetes|cardiovascular disease|cardiovascular; 3:ICD|ICD-10|SNOMED; 4:anxiety|bipolar disorder|substance use disorder|schizophrenia|substance use|mental health|bipolar; 7:Fitbit|physical activity
3303,41589083,2026,Alzheimer's Disease and Related Dementia Among Black Adults Stratified by Nativity,Journal of Applied Gerontology : The Official Journal of the Southern Gerontological Society,11,,false,true,,,11:Alzheimer|ADRD|dementia|Alzheimer's
3304,41592831,2026,Development and validation of a two-stage machine learning model for personalised type 2 diabetes screening in the All of Us Research Program and UK Biobank,BMJ Open,1;2;3;4;6;17,,false,true,,,1:T2DM|hypertension|type 2 diabetes|obesity|fatty liver|diabetes|renal|type 1 diabetes; 2:PRS|GWAS|WGS|genomics|genomic|genome-wide association|whole genome sequencing|genome-wide|ancestry|imputation|genetic risk|association studies|polygenic; 3:synthetic data|ICD|AUC|risk prediction|explainability|random forest|ICD-10|missing data|F1 score|validation cohort|EHR|XGBoost|interpretability|machine learning|model performance; 4:alcohol abuse|tobacco; 6:disparity|minority|discrimination; 17:library|recruitment
3305,41592539,2026,Genome-wide Association Study Identifies I(content=['IL1RL1']) and I(content=['KIAA1217']) Associated With Asthma-Chronic Obstructive Pulmonary Disease Overlap in the All of Us Research Program,"Allergy, Asthma & Immunology Research",1;2;3;6;8;9;13;14,,false,true,,,1:obesity|coronary; 2:GWAS|genotype|SNP|genome-wide association|genome-wide|association study|expression quantitative|eQTL|association studies|genetic association|loci; 3:cohort builder|machine learning|SNOMED; 6:African American|Latino|Hispanic; 8:HLA|antibody; 9:multiple sclerosis|autoimmune; 13:COPD|asthma|pulmonary|chronic obstructive; 14:multiple sclerosis
