pubmed_id,year,title,journal,themes,subthemes,publication_types
33095951,2021,Genetics of facial telangiectasia in the Rotterdam Study: a genome-wide association study and candidate gene approach.,Journal of the European Academy of Dermatology and Venereology : JEADV,2,,Journal Article
33095761,2020,A fast and scalable framework for large-scale and ultrahigh-dimensional sparse regression with application to the UK Biobank.,PLoS genetics,2;13,,"Journal Article;Research Support, N.I.H., Extramural;Research Support, Non-U.S. Gov't;Research Support, U.S. Gov't, Non-P.H.S."
33091956,2021,Circulating liver function markers and colorectal cancer risk: A prospective cohort study in the UK Biobank.,International journal of cancer,5,,"Journal Article;Multicenter Study;Research Support, N.I.H., Extramural;Research Support, Non-U.S. Gov't"
33090998,2020,Genetically predicted telomere length is associated with clonal somatic copy number alterations in peripheral leukocytes.,PLoS genetics,2,,"Journal Article;Research Support, N.I.H., Extramural;Research Support, N.I.H., Intramural;Research Support, Non-U.S. Gov't"
33087929,2020,"Exome sequencing and characterization of 49,960 individuals in the UK Biobank.",Nature,2;5,,"Journal Article;Research Support, Non-U.S. Gov't"
33082454,2020,Large-scale biometry with interpretable neural network regression on UK Biobank body MRI.,Scientific reports,3,,"Journal Article;Research Support, Non-U.S. Gov't"
33081855,2022,Prospective associations between vitamin D and depression in middle-aged adults: findings from the UK Biobank cohort.,Psychological medicine,4,,"Journal Article;Research Support, Non-U.S. Gov't"
33080795,2020,The Causal Effects of Blood Iron and Copper on Lipid Metabolism Diseases: Evidence from Phenome-Wide Mendelian Randomization Study.,Nutrients,1;2;10,,Journal Article
33079929,2020,"Anthropometry, body fat composition and reproductive factors and risk of oesophageal and gastric cancer by subtype and subsite in the UK Biobank cohort.",PloS one,1;5;12;15,,"Journal Article;Research Support, Non-U.S. Gov't"
33079599,2020,Polygenic Contribution to Low-Density Lipoprotein Cholesterol Levels and Cardiovascular Risk in Monogenic Familial Hypercholesterolemia.,Circulation. Genomic and precision medicine,1;2;10;14,,"Journal Article;Research Support, Non-U.S. Gov't"
33076288,2020,Important Difference between Occupational Hazard Exposure among Shift Workers and Other Workers; Comparing Workplace before and after 1980.,International journal of environmental research and public health,,,"Journal Article;Research Support, Non-U.S. Gov't"
33075057,2020,Automated feature extraction from population wearable device data identified novel loci associated with sleep and circadian rhythms.,PLoS genetics,2;7;13,,"Journal Article;Research Support, N.I.H., Extramural;Research Support, U.S. Gov't, Non-P.H.S."
33070213,2021,Ultra-processed food consumption and risk of obesity: a prospective cohort study of UK Biobank.,European journal of nutrition,1,,Journal Article
33067404,2020,Sex differences in the association between major risk factors and the risk of stroke in the UK Biobank cohort study.,Neurology,1;14,1.4-stroke-cardio;14.2-stroke-cerebro,"Journal Article;Research Support, Non-U.S. Gov't"
33063668,2020,Effects of lifelong testosterone exposure on health and disease using Mendelian randomization.,eLife,1;2;5;10;12,,"Journal Article;Research Support, Non-U.S. Gov't"
33057025,2020,"Whole genome sequence analysis of pulmonary function and COPD in 19,996 multi-ethnic participants.",Nature communications,2;13,,"Journal Article;Research Support, N.I.H., Extramural"
33054810,2020,Association between childhood trauma and risk for obesity: a putative neurocognitive developmental pathway.,BMC medicine,1,,"Journal Article;Multicenter Study;Research Support, N.I.H., Extramural;Research Support, Non-U.S. Gov't"
33053335,2020,Probabilistic Estimation of Identity by Descent Segment Endpoints and Detection of Recent Selection.,American journal of human genetics,2;9,,"Journal Article;Research Support, N.I.H., Extramural"
33051271,2021,A life course approach to elucidate the role of adiposity in asthma risk: evidence from a Mendelian randomisation study.,Journal of epidemiology and community health,1;2;10;13,,"Journal Article;Research Support, Non-U.S. Gov't"
33050031,2020,Pleiotropic Locus 15q24.1 Reveals a Gender-Specific Association with Neovascular but Not Atrophic Age-Related Macular Degeneration (AMD).,Cells,2;18,,"Journal Article;Research Support, N.I.H., Extramural;Research Support, Non-U.S. Gov't"
33038664,2020,"Is periodontitis a risk factor for ischaemic stroke, coronary artery disease and subclinical atherosclerosis? A Mendelian randomization study.",Atherosclerosis,1;2;10;14,14.2-stroke-cerebro,"Journal Article;Research Support, Non-U.S. Gov't"
33038639,2020,"Sex hormones, SHBG and risk of colon and rectal cancer among men and women in the UK Biobank.",Cancer epidemiology,5,,"Journal Article;Research Support, Non-U.S. Gov't"
33036646,2020,Evaluation of a genetic risk score for severity of COVID-19 using human chromosomal-scale length variation.,Human genomics,2;3;8,,Evaluation Study;Journal Article
33033864,2021,Association between genetically predicted telomere length and facial skin aging in the UK Biobank: a Mendelian randomization study.,GeroScience,2;10;11,,"Journal Article;Research Support, Non-U.S. Gov't"
33031386,2020,Genetics of height and risk of atrial fibrillation: A Mendelian randomization study.,PLoS medicine,1;2;10,,"Journal Article;Research Support, N.I.H., Extramural;Research Support, Non-U.S. Gov't;Research Support, U.S. Gov't, Non-P.H.S."
33020484,2020,"lncRNAKB, a knowledgebase of tissue-specific functional annotation and trait association of long noncoding RNA.",Scientific data,2,,"Dataset;Journal Article;Research Support, N.I.H., Extramural"
33018322,2020,"Pipeline comparisons of convolutional neural networks for structural connectomes: predicting sex across 3,152 participants.",Annual International Conference of the IEEE Engineering in Medicine and Biology Society. IEEE Engineering in Medicine and Biology Society. Annual International Conference,3,,"Journal Article;Research Support, N.I.H., Extramural;Research Support, Non-U.S. Gov't"
33017050,2021,"Low Vitamin D Levels and Risk of Incident Delirium in 351,000 Older UK Biobank Participants.",Journal of the American Geriatrics Society,2;11,,"Journal Article;Multicenter Study;Research Support, N.I.H., Extramural;Research Support, Non-U.S. Gov't"
33008364,2020,Plasma lipid levels and risk of primary open angle glaucoma: a genetic study using Mendelian randomization.,BMC ophthalmology,1;2;10;18,,Journal Article;Meta-Analysis
33006619,2020,Observational and Genetic Associations of Body Mass Index and Hepatobiliary Diseases in a Relatively Lean Chinese Population.,JAMA network open,1;2;8,,"Comparative Study;Journal Article;Observational Study;Research Support, Non-U.S. Gov't"
33004418,2020,Short or Long Sleep Duration and CKD: A Mendelian Randomization Study.,Journal of the American Society of Nephrology : JASN,1;2;7;10,,"Journal Article;Observational Study;Research Support, Non-U.S. Gov't"
33002777,2020,"Physical activity, dietary protein and insulin-like growth factor 1: Cross-sectional analysis utilising UK Biobank.",Growth hormone & IGF research : official journal of the Growth Hormone Research Society and the International IGF Research Society,7,,"Journal Article;Research Support, Non-U.S. Gov't"
32999390,2020,Genetic basis of falling risk susceptibility in the UK Biobank Study.,Communications biology,2;4;13,,"Journal Article;Research Support, Non-U.S. Gov't"
32992162,2020,Late diagnosis of chronic liver disease in a community cohort (UK biobank): determinants and impact on subsequent survival.,Public health,,,Journal Article
32991828,2020,Cancer PRSweb: An Online Repository with Polygenic Risk Scores for Major Cancer Traits and Their Evaluation in Two Independent Biobanks.,American journal of human genetics,2;5,,"Journal Article;Research Support, N.I.H., Extramural;Research Support, U.S. Gov't, Non-P.H.S."
32989605,2021,Mendelian randomization study indicates lack of causal relationship between physical activity and lung cancer.,Journal of cancer research and clinical oncology,2;5;7;10,,Journal Article
32989287,2021,Genome-wide association study identifies 48 common genetic variants associated with handedness.,Nature human behaviour,2;4,,"Journal Article;Meta-Analysis;Research Support, N.I.H., Extramural;Research Support, Non-U.S. Gov't"
32989213,2020,The effects of polygenic risk for psychiatric disorders and smoking behaviour on psychotic experiences in UK Biobank.,Translational psychiatry,2;4,,"Journal Article;Research Support, N.I.H., Extramural;Research Support, Non-U.S. Gov't"
32986727,2020,Biological insights from multi-omic analysis of 31 genomic risk loci for adult hearing difficulty.,PLoS genetics,2,,"Journal Article;Meta-Analysis;Research Support, N.I.H., Extramural;Research Support, Non-U.S. Gov't"
32985786,2020,Human leukocyte antigen associations with renal function among ethnic minorities in the United Kingdom.,HLA,1;6,,"Journal Article;Research Support, Non-U.S. Gov't"
32981450,2020,Adults With Mild-to-Moderate Congenital Heart Disease Demonstrate Measurable Neurocognitive Deficits.,Journal of the American Heart Association,1;14,,"Journal Article;Research Support, N.I.H., Extramural;Research Support, Non-U.S. Gov't"
32981134,2020,"Circulating Lipoprotein Lipids, Apolipoproteins and Ischemic Stroke.",Annals of neurology,1;2;14,14.2-stroke-cerebro,"Journal Article;Research Support, Non-U.S. Gov't"
32980342,2021,Effect of Acid Suppressants on the Risk of COVID-19: A Propensity Score-Matched Study Using UK Biobank.,Gastroenterology,8,,"Journal Article;Meta-Analysis;Research Support, Non-U.S. Gov't"
32979890,2021,"Sociodemographic, lifestyle and medical influences on serum testosterone and sex hormone-binding globulin in men from UK Biobank.",Clinical endocrinology,1,,"Journal Article;Research Support, Non-U.S. Gov't"
32979523,2021,Learning patterns of the ageing brain in MRI using deep convolutional networks.,NeuroImage,,,"Journal Article;Research Support, Non-U.S. Gov't"
32971464,2020,Spatial distribution and cognitive impact of cerebrovascular risk-related white matter hyperintensities.,NeuroImage. Clinical,1;11;14,,"Journal Article;Research Support, Non-U.S. Gov't"
32971307,2021,Assessing causal relationship from gut microbiota to heel bone mineral density.,Bone,2,,"Journal Article;Research Support, Non-U.S. Gov't"
32970232,2021,Three pleiotropic loci associated with bone mineral density and lean body mass.,Molecular genetics and genomics : MGG,2,,Journal Article;Meta-Analysis
32970095,2020,Novel Risk Loci in Tinnitus and Causal Inference With Neuropsychiatric Disorders Among Adults of European Ancestry.,JAMA otolaryngology-- head & neck surgery,2;4;18,,"Journal Article;Multicenter Study;Research Support, N.I.H., Extramural;Research Support, U.S. Gov't, Non-P.H.S."
32969132,2021,Obesity as a risk factor for COVID-19 mortality in women and men in the UK biobank: Comparisons with influenza/pneumonia and coronary heart disease.,"Diabetes, obesity & metabolism",1;8,,"Journal Article;Research Support, Non-U.S. Gov't"
32964541,2021,Poor Bone Quality is Associated With Greater Arterial Stiffness: Insights From the UK Biobank.,Journal of bone and mineral research : the official journal of the American Society for Bone and Mineral Research,1;15,,"Journal Article;Research Support, Non-U.S. Gov't"
32964493,2021,Loci identified by a genome-wide association study of carotid artery stenosis in the eMERGE network.,Genetic epidemiology,1;2;14,,Journal Article
32963348,2020,Examination of potential novel biochemical factors in relation to prostate cancer incidence and mortality in UK Biobank.,British journal of cancer,1;5,,"Journal Article;Research Support, Non-U.S. Gov't"
32963334,2021,Pleiotropic genomic variants at 17q21.31 associated with bone mineral density and body fat mass: a bivariate genome-wide association analysis.,European journal of human genetics : EJHG,2,,"Journal Article;Research Support, N.I.H., Extramural;Research Support, Non-U.S. Gov't"
32963231,2020,"Genetic correlations and genome-wide associations of cortical structure in general population samples of 22,824 adults.",Nature communications,2,,"Journal Article;Meta-Analysis;Research Support, American Recovery and Reinvestment Act;Research Support, N.I.H., Extramural;Research Support, Non-U.S. Gov't;Research Support, U.S. Gov't, Non-P.H.S."
