pubmed_id,year,title,journal,themes,subthemes,publication_types
39117358,2024,Central corneal thickness and the risk of primary open-angle glaucoma: a Mendelian randomisation mediation analysis.,The British journal of ophthalmology,2;10;18,,Journal Article
39116870,2024,Multisystem health comorbidity networks of metabolic dysfunction-associated steatotic liver disease.,"Med (New York, N.Y.)",1;2;14,,Journal Article;Observational Study
39114294,2024,"Lipids, lipid-modified drug target genes, and the risk of male infertility: a Mendelian randomization study.",Frontiers in endocrinology,1;2;10;15,,Journal Article
39112975,2024,Circulating inflammatory cytokines and the risk of sepsis: a bidirectional mendelian randomization analysis.,BMC infectious diseases,2;8;10,,Journal Article
39112560,2024,Genome-wide association study indicates novel associations of annexin A13 to secretory and GAS2L2 with mucous otitis media.,Scientific reports,2,,Journal Article
39110727,2024,Fast and scalable ensemble learning method for versatile polygenic risk prediction.,Proceedings of the National Academy of Sciences of the United States of America,2;3;5,,Journal Article
39105077,2024,Genetic predisposition to type 2 diabetes mellitus and aortic dissection: a Mendelian randomisation study.,Frontiers in cardiovascular medicine,1;2;10,,Journal Article
39104742,2024,Sjögren's syndrome and Parkinson's disease: a bidirectional Mendelian randomization study.,Frontiers in genetics,2;9;10;11,,Journal Article
39104723,2024,Appendectomy and appendicitis do not increase colorectal cancer risk: evidence from Mendelian randomization.,Frontiers in oncology,2;5;10,,Journal Article
39104661,2024,The Causal Effect of Serum Lipid Levels Mediated by Neuregulin 4 on the Risk of Four Atherosclerosis Subtypes: Evidence from Mendelian Randomization Analysis.,Vascular health and risk management,1;2;10,,Journal Article
39104371,2024,"Causal associations among gut microbiota, 1400 plasma metabolites, and asthma: a two-sample Mendelian randomization study.",Frontiers in molecular biosciences,2;10;13,,Journal Article
39103815,2024,Causal association between Helicobacter pylori infection and Sjogren's syndrome: a bidirectional Mendelian randomization analysis.,BMC infectious diseases,2;8;9;10,,Journal Article
39103720,2024,Whole-exome and whole-genome sequencing of 1064 individuals with type 1 diabetes reveals novel genes for diabetic kidney disease.,Diabetologia,1;2,,Journal Article
39103489,2024,Genetic association of lipid and lipid-lowering drug target genes with atopic dermatitis: a drug target Mendelian randomization study.,Scientific reports,1;2;10;12,,Journal Article
39102294,2024,Association between Kidney Stones and CKD: A Bidirectional Mendelian Randomization Study.,Journal of the American Society of Nephrology : JASN,1;2;10,,Journal Article
39101981,2024,Relationship between circulating white blood cell count and inflammatory skin disease: a bidirectional mendelian randomization study.,Archives of dermatological research,2;10;12,,Journal Article
39100823,2024,Causal associations between 45 dietary intake habits and urolithiasis: insights from genetic studies.,Translational andrology and urology,2,,Journal Article
39099830,2024,Does type 1 diabetes serve as a protective factor against inflammatory bowel disease: A Mendelian randomization study.,World journal of diabetes,1;2;9;10,,Journal Article
39098611,2024,Immune thrombocytopenia increases the risk of thrombosis: A two-sample Mendelian randomization study.,International journal of cardiology,1;2;10,,Journal Article
39098479,2025,Exploring the Association Between Gastroesophageal Reflux and Temporomandibular Joint Disorder in European Populations: A Bidirectional Mendelian Randomization Analysis.,International dental journal,2;10,,Journal Article
39098392,2024,Mendelian randomization demonstrates a causal link between peripheral circulating acylcarnitines and intracranial aneurysms.,Neurotherapeutics : the journal of the American Society for Experimental NeuroTherapeutics,1;2;10,,Journal Article
39098364,2024,Genetically proxied appendicular lean mass and stroke risk: A two-step mendelian randomization study.,Journal of stroke and cerebrovascular diseases : the official journal of National Stroke Association,1;2;10;11;14,14.2-stroke-cerebro,Journal Article
39093866,2025,"Exploring the causal relationships between cholelithiasis, cholecystitis, cholecystectomy, and gastroesophageal reflux disease: a bidirectional two-sample Mendelian randomization study.","International journal of surgery (London, England)",2;10,,Journal Article
39092429,2024,Gaining new insights into the etiology of ulcerative colitis through a cross-tissue transcriptome-wide association study.,Frontiers in genetics,2;9,,Journal Article
39090671,2024,Exploring the causal effect between lipid-modifying drugs and idiopathic pulmonary fibrosis: a drug-target Mendelian randomization study.,Lipids in health and disease,1;2;10;13,,Journal Article
39090426,2025,Elucidating the role of genetically determined metabolites in Diabetic Retinopathy: insights from a mendelian randomization analysis.,Acta diabetologica,1;2;10;18,,Journal Article
39087016,2024,The genetic relationship between hypotension and delirium: a Mendelian randomization study.,Frontiers in neurology,2;10,,Journal Article
39086950,2024,Casual effects of telomere length on sarcoidosis: a bidirectional Mendelian randomization analysis.,Frontiers in medicine,2;9;10,,Journal Article
39086901,2024,"Genetically predicted elevated circulating 3,4-dihydroxybutyrate levels mediate the association between family Christensenellaceae and osteoporosis risk: a Mendelian randomization study.",Frontiers in endocrinology,2;10,,Journal Article
39083171,2024,Mendelian randomization study of inflammatory bowel disease and type 1 diabetes.,Endocrine,1;2;9;10,,Journal Article
39082168,2024,Deciphering the Causality between Gut Microbiota Dysbiosis and Poisoning by Narcotics and Psychodysleptics: A Mendelian Randomization Analysis.,Current neuropharmacology,2;10,,Journal Article
39081133,2024,Genetic support for the causal association between 91 circulating inflammatory proteins and atopic dermatitis: A two-sample Mendelian randomization trial.,Skin research and technology : official journal of International Society for Bioengineering and the Skin (ISBS) [and] International Society for Digital Imaging of Skin (ISDIS) [and] International Society for Skin Imaging (ISSI),2;10;12,,Journal Article;Retracted Publication
39080576,2024,Association between metabolic dysfunction-associated steatotic liver disease and pulmonary function: a population-based and two-sample mendelian randomization study.,BMC pulmonary medicine,1;2;10;13,,Journal Article
39077366,2024,Gut Microbiome and Atherosclerosis: A Mendelian Randomization Study.,Reviews in cardiovascular medicine,1;2;10,,Journal Article
39076206,2024,The role of Immune cells in Alzheimer's disease: a bidirectional Mendelian randomization study.,Frontiers in aging neuroscience,2;10;11,,Journal Article
39075276,2025,Investigation of the causal relationship between breast cancer and thyroid cancer: a set of two-sample bidirectional Mendelian randomization study.,Endocrine,2;5;10,,Journal Article
39075078,2024,Association between periodontal disease and schizophrenia: a bidirectional two-sample Mendelian randomization study.,Scientific reports,2;4;10,,Journal Article
39073618,2024,Assessing the genetic associations between plasma lipidomic profiles and psoriasis vulgaris.,Archives of dermatological research,1;2;9;12,,Journal Article
39070268,2024,The causal relationship between gut microbiota and alopecia areata: a Mendelian randomization analysis.,Frontiers in microbiology,2;10;12,,Journal Article
39070143,2024,Association between obstructive sleep apnea and risk of lung cancer: findings from a collection of cohort studies and Mendelian randomization analysis.,Frontiers in oncology,2;5;10;13,,Journal Article
39063658,2024,Exploring the Genetic Roles of Diet and Other Modifiable Risk Factors in the Risk of Angina: A Causal Investigation Using Mendelian Randomization in UK Biobank and FinnGen Cohorts.,"Life (Basel, Switzerland)",1;2;10,,Journal Article
39062709,2024,Replication of Known and Identification of Novel Associations in Biobank-Scale Datasets: A Survey Using UK Biobank and FinnGen.,Genes,2,,Journal Article
39062030,2024,The Role of Gut Microbiota in Thromboangiitis Obliterans: Cohort and Mendelian Randomization Study.,Biomedicines,2;9;10,,Journal Article
39055981,2024,Association between gut microbiota and adrenal disease: a two-sample Mendelian randomized study.,Frontiers in cellular and infection microbiology,2;10,,Journal Article
39054435,2024,The genetic effects of hormones modulated by the Pituitary-Thyroid/Adrenal/Gonadal axis on the risk of developing venous thromboembolism: a mendelian randomization study.,BMC cardiovascular disorders,1;2;10,,Journal Article
39051921,2025,"Identification of immune-inflammation targets for intracranial aneurysms: a multiomics and epigenome-wide study integrating summary-data-based Mendelian randomization, single-cell-type expression analysis, and DNA methylation regulation.","International journal of surgery (London, England)",1;2;10;14,,Journal Article
39050738,2024,Sex Hormones and Chronic Obstructive Pulmonary Disease: A Cross-Sectional Study and Mendelian Randomization Analysis.,International journal of chronic obstructive pulmonary disease,2;10;13,,"Journal Article;Research Support, Non-U.S. Gov't"
39050602,2024,Sarcopenia-related traits and 10 digestive system disorders: insight from genetic correlation and Mendelian randomization.,Frontiers in public health,2;10;11,,Journal Article
39050567,2024,The causal relationship between gut microbiota and diabetic neuropathy: a bi-directional two-sample Mendelian randomization study.,Frontiers in endocrinology,1;2;10;14,,Journal Article
39050566,2024,Assessing causal relationships between gut microbiota and abortion: evidence from two sample Mendelian randomization analysis.,Frontiers in endocrinology,2;10,,Journal Article
39050365,2024,The Causal Association Between Obstructive Sleep Apnea and Child-Onset Asthma Come to Light: A Mendelian Randomization Study.,Nature and science of sleep,2;10;13,,Journal Article
39050158,2024,Association between Lp(a) and T2D: a Mendelian randomization study.,Archives of medical science : AMS,1;2;10,,Journal Article
